"","label"
"EVX1",NA
"RXRG",NA
"PNKD",NA
"WDR66",NA
"CLASRP",NA
"TBC1D10B",NA
"ALPP",NA
"KAT2A",NA
"ANKFN1",NA
"CAPN6",NA
"SEMA3G",NA
"PPP4R1",NA
"POU2F2",NA
"RRBP1",NA
"BRCA2",NA
"NTN4",NA
"KDM7A",NA
"PAK6",NA
"FAM83B",NA
"ADAM23",NA
"WNT6",NA
"ACSL3",NA
"GTF3C3",NA
"FBF1",NA
"DENND1A",NA
"PCDH9",NA
"PFKFB1",NA
"TBX1",NA
"CC2D1B",NA
"CLSTN3",NA
"RXRA",NA
"ITIH4",NA
"ABCB7",NA
"MICALL2",NA
"WNT3A",NA
"ZBTB40",NA
"SLC43A2",NA
"RFT1",NA
"CYBB",NA
"NAA16",NA
"ALG8",NA
"CC2D2A",NA
"KIAA0753",NA
"HCFC2",NA
"PACS1",NA
"KIAA1324L",NA
"MAML3",NA
"OSBPL9",NA
"RMC1",NA
"MATK",NA
"ZEB1",NA
"NFIA",NA
"SPTLC1",NA
"PARP8",NA
"FGA",NA
"MANBA",NA
"CPEB2",NA
"RBM39",NA
"RPGR",NA
"MDGA1",NA
"ELMSAN1",NA
"ARMCX4",NA
"CUL4B",NA
"DSC1",NA
"RANBP6",NA
"CS",NA
"KLHL28",NA
"RFX6",NA
"PLA2G15",NA
"TMEM63B",NA
"CHRNB4",NA
"ARSK",NA
"EPS15L1",NA
"MORC3",NA
"EXOC6",NA
"ANKAR",NA
"TUBA1B",NA
"PCDHGB1",NA
"POLK",NA
"POU2F1",NA
"NXF1",NA
"CNKSR2",NA
"JMY",NA
"KLHL6",NA
"DRC7",NA
"FNIP2",NA
"SEL1L",NA
"ACVR1",NA
"NAA35",NA
"ABCG4",NA
"NISCH",NA
"PLA2G4B",NA
"PCNX4",NA
"TMTC4",NA
"PKP3",NA
"ATP5F1B",NA
"GTPBP2",NA
"DPP8",NA
"RUBCN",NA
"ATXN2L",NA
"TRPC4AP",NA
"BMP2K",NA
"DPF3",NA
"MCM5",NA
"IRF5",NA
"NR4A1",NA
"DENND6A",NA
"CARS",NA
"ARX",NA
"CLPB",NA
"MROH7",NA
"SLC7A4",NA
"CLIP3",NA
"SLC2A13",NA
"ENPEP",NA
"LARGE2",NA
"MAP4K5",NA
"HMBOX1",NA
"BMPER",NA
"ACTG2",NA
"ZNF644",NA
"GNA12",NA
"MCOLN1",NA
"RBSN",NA
"TXNRD2",NA
"CHSY3",NA
"NAGS",NA
"F12",NA
"USP36",0
"FARSA",NA
"ITIH2",NA
"KIRREL1",NA
"ZDHHC5",NA
"FOXP4",NA
"EDEM2",NA
"MGAT5",NA
"ZC3H12C",NA
"URB2",NA
"SLC5A8",NA
"RTF1",NA
"SUOX",NA
"MPL",NA
"TTC13",NA
"WNT5B",NA
"GAN",NA
"CIZ1",NA
"ECT2L",NA
"FKBP10",NA
"NGLY1",NA
"RIPK4",NA
"RREB1",NA
"KLHL7",NA
"TGFBR1",NA
"STIM1",NA
"TINAGL1",NA
"IGSF22",NA
"WDR78",NA
"RARB",NA
"LPCAT4",NA
"VPS51",NA
"UBAP2",NA
"HYOU1",NA
"MGAT5B",NA
"EXTL1",NA
"MX1",NA
"STOX1",NA
"SELENON",NA
"SREBF1",NA
"TOPORS",NA
"MFHAS1",NA
"IPP",NA
"SAMD4A",NA
"VDR",NA
"HPS3",NA
"SIDT2",NA
"DCBLD1",NA
"STXBP3",NA
"SPECC1",NA
"RECK",NA
"LDB3",NA
"SEMA4D",NA
"STOML2",NA
"MARK3",NA
"ANKRD24",NA
"GALNTL6",NA
"ADD2",NA
"PCDHGA11",0
"KIF3A",NA
"COG4",NA
"PPP6R3",NA
"AC018470.1",NA
"NPAS2",NA
"ALOX12",NA
"SOX13",NA
"PPWD1",NA
"STK11IP",NA
"GABRR1",NA
"GRIN3B",NA
"SLC2A4",NA
"HAS3",NA
"NLGN4X",NA
"GALNT16",NA
"ARSF",NA
"SUN1",NA
"CAMK2G",NA
"ANPEP",NA
"SLC25A23",NA
"ICK",NA
"KRT4",NA
"KCNA4",NA
"MAP3K3",NA
"AK7",NA
"TTC27",NA
"TUBB1",NA
"PIF1",NA
"ZDHHC8",NA
"ITGA4",NA
"VWA2",NA
"ARHGAP31",NA
"NPLOC4",NA
"TUBGCP5",NA
"ANKRD35",NA
"ADAM9",NA
"DCAF13",NA
"CRAMP1",NA
"SLC5A7",NA
"KCNG4",NA
"THAP9",NA
"PDE1B",NA
"FXR2",NA
"ESPN",NA
"FAM160A2",NA
"PRR12",NA
"CTPS1",NA
"TRAK2",NA
"MVP",NA
"PLAT",NA
"KIAA1671",NA
"IMPDH2",NA
"NR5A1",NA
"IVD",NA
"TSHR",NA
"DSG4",NA
"DENND2A",NA
"ATG16L2",NA
"ZC3H7B",NA
"SLC22A5",NA
"SLC40A1",NA
"ARSJ",NA
"ARSD",NA
"ARSE",NA
"USH1C",0
"TYR",NA
"SMPD4",NA
"NOD2",NA
"ADAM10",NA
"FRMD8",NA
"PAPSS2",NA
"KPNA6",NA
"BBS7",NA
"FSTL4",NA
"UBAP2L",NA
"ACVRL1",NA
"USP53",NA
"RBM5",NA
"CSK",NA
"ZHX2",NA
"FGD2",NA
"TMC5",NA
"ACTR2",NA
"SEMA3C",NA
"MED15",NA
"AXIN2",NA
"GRID2IP",NA
"LHCGR",NA
"IPO4",NA
"PRPF40A",NA
"ACTC1",NA
"DCAF5",NA
"FERMT1",NA
"EXOC7",NA
"MCM4",NA
"SPTLC3",NA
"HSPA4",NA
"BAG6",NA
"BCO2",NA
"DHX33",NA
"PTPRO",NA
"CCDC66",NA
"MRTFA",NA
"PAX8",NA
"FAP",NA
"AHCY",NA
"WNT2B",NA
"ZFPM2",NA
"KCNJ14",NA
"ANKRD31",NA
"DYNC1I1",NA
"SLC9A3",NA
"SIX4",NA
"MTA2",NA
"GRK2",NA
"PTPRF",NA
"EHD2",NA
"AMDHD2",NA
"MAP4K3",NA
"LEF1",NA
"SLC24A4",NA
"SV2C",NA
"DPP3",NA
"PGM1",NA
"TRIM9",NA
"SH3PXD2A",NA
"EML2",NA
"TBX15",NA
"D2HGDH",NA
"GNAT1",NA
"COL4A3BP",NA
"ACSS2",NA
"CAMSAP3",NA
"WT1",NA
"NDOR1",NA
"LATS2",NA
"IRF8",NA
"PLEKHA6",NA
"NTNG2",NA
"GLRA3",NA
"PHF8",NA
"MACO1",NA
"SLC12A7",NA
"SAMD9",NA
"CDH5",NA
"ALAS2",NA
"PUM2",NA
"INTS6L",NA
"COLQ",NA
"TMPRSS7",NA
"SERAC1",NA
"ZNF335",NA
"PRICKLE3",NA
"KIAA1324",NA
"MKLN1",NA
"PIWIL2",NA
"ZFAT",NA
"GTF2IRD1",NA
"RUNX3",NA
"HADHB",NA
"PRKG1",NA
"NFS1",NA
"BICD1",NA
"SPHKAP",NA
"PHEX",NA
"KCTD7",NA
"ADAMTS4",NA
"UNC5A",NA
"SEMA3D",NA
"LPCAT1",NA
"EIF4B",NA
"CDH1",NA
"AFF2",NA
"NUP153",NA
"ATXN2",NA
"DGKG",NA
"PTPRJ",NA
"CTDP1",NA
"NOP14",NA
"RGS22",NA
"DDX17",NA
"AKAP11",NA
"WNT5A",NA
"TUBA8",NA
"GPATCH1",NA
"GRB10",NA
"CDC27",NA
"PRKAG2",NA
"MED24",NA
"FOXJ2",NA
"OXCT1",NA
"WNT1",NA
"TGM7",NA
"WAS",NA
"IGSF1",NA
"SH2D3C",NA
"CIITA",NA
"ELMO1",NA
"LUC7L3",NA
"RARG",NA
"MTMR6",NA
"NOX4",NA
"HLCS",NA
"ACTA2",NA
"ARID4B",NA
"ACAA1",NA
"ELP3",NA
"UNKL",NA
"NUP85",NA
"PCDHGA10",NA
"MAN1A2",NA
"TM7SF2",NA
"MUTYH",NA
"EHHADH",NA
"COLGALT2",NA
"RUNX1",NA
"SLC26A10",NA
"MTMR8",NA
"ESR1",NA
"UXS1",NA
"MCM8",NA
"VANGL1",NA
"HACE1",NA
"RGS9",NA
"SCAF11",NA
"PPOX",NA
"LOXL4",NA
"SLC9A2",NA
"USP33",NA
"PEG3",NA
"CERCAM",NA
"CD163",NA
"PHF20L1",NA
"RIPOR2",NA
"CARD10",NA
"LONRF3",NA
"PEX5L",NA
"MAP4K1",NA
"TCF7",NA
"AMHR2",NA
"SENP7",NA
"SLC19A1",NA
"HMGCS2",NA
"ELAC2",NA
"ACP7",NA
"RPE65",NA
"SLC2A1",NA
"RNF145",NA
"SMAD9",NA
"ALOX15B",NA
"TANGO6",NA
"GABRB1",NA
"PTPRN2",NA
"FAM91A1",NA
"ZHX3",NA
"MAML2",NA
"SLC25A25",NA
"NFE2L1",NA
"OSBPL3",NA
"TUBA4A",NA
"SMARCB1",NA
"USP38",NA
"RHOT1",NA
"XYLT2",NA
"PTPRN",NA
"CDH20",NA
"CLK2",NA
"FIG4",NA
"RUNX2",NA
"UROC1",NA
"SARM1",NA
"GUF1",NA
"EHD4",NA
"OXR1",NA
"TUBB4B",NA
"PLXNA2",NA
"CEP112",NA
"ADGRA1",NA
"RBM33",NA
"KIFC2",NA
"KANK1",0
"ROR1",NA
"ELOA",NA
"CSTF3",NA
"ENAH",NA
"PLEKHM2",NA
"PSMC2",NA
"OLFML2A",NA
"ZZZ3",NA
"ASAP3",NA
"PLCD4",NA
"ESR2",NA
"HSD17B4",NA
"CAPN12",NA
"TBX18",NA
"PCIF1",NA
"KCNJ4",NA
"VWA5B2",NA
"SLC26A11",NA
"EHD1",NA
"SLC11A1",NA
"ARIH2",NA
"MTMR1",NA
"GALNT7",NA
"SLC6A12",NA
"ITIH1",NA
"PCDHGB7",NA
"VPS33A",NA
"VPS4A",NA
"DKC1",NA
"MAP3K19",NA
"HGFAC",NA
"SMG5",NA
"WBP11",NA
"MCTP2",NA
"KIF18A",NA
"CDH3",NA
"PCNX1",NA
"SGK223",NA
"PPP4R3A",NA
"ZMYM6",NA
"PSEN2",NA
"HGSNAT",NA
"SP100",NA
"CCDC150",NA
"ARHGEF26",NA
"SEC16B",NA
"ITIH5",NA
"PPP1R10",NA
"ITGAE",NA
"AP2B1",NA
"NCOA7",NA
"SLMAP",NA
"FUT8",NA
"DDX50",0
"TRPA1",NA
"SLC9A5",NA
"SEMA3A",NA
"PLS1",NA
"HSP90B1",NA
"EFEMP2",NA
"WNT10A",NA
"KL",NA
"NOP56",NA
"KCNU1",NA
"NEK4",NA
"SLC5A6",NA
"GUCY1B1",NA
"KIF18B",NA
"TMF1",NA
"SLC6A18",NA
"KCNA2",NA
"WDR48",NA
"DDX41",NA
"PANK2",NA
"CTNNA1",NA
"CHST3",NA
"AREL1",NA
"MPHOSPH9",NA
"ACAP1",NA
"MAP3K20",NA
"ZNF541",NA
"WDR64",NA
"PIK3R3",NA
"FH",NA
"KIF22",NA
"RNF17",NA
"DENND2C",NA
"PPP1R12A",NA
"SIX5",NA
"PCDHGB6",NA
"NOL10",NA
"PROC",NA
"NR4A3",NA
"SCYL1",0
"LCK",NA
"ACAD8",NA
"KIAA1210",NA
"COBLL1",NA
"ELMO2",NA
"TUBA1C",NA
"PTPRH",NA
"LRCH3",NA
"SEZ6L",NA
"TLN2",NA
"RHBDF2",NA
"P3H1",NA
"RECQL5",NA
"IDE",NA
"RHOBTB1",NA
"ESRRG",NA
"SLC5A3",NA
"MDGA2",NA
"RPS6KA1",NA
"SENP6",NA
"PPFIBP2",NA
"ETFDH",NA
"TTLL13P",NA
"KIF2C",NA
"RHOBTB2",NA
"NR1H3",NA
"ULK1",NA
"PLCL2",NA
"NLGN1",NA
"KCNA1",NA
"LENG8",NA
"RFX4",NA
"CACNB4",NA
"FZD6",NA
"NR3C1",NA
"ACADS",NA
"EXOC2",NA
"PNPT1",NA
"NRG1",NA
"EFEMP1",NA
"PANK1",NA
"BCAS3",NA
"ESRRB",NA
"TM9SF1",NA
"GFM2",NA
"SRC",NA
"SART3",0
"UNC5D",NA
"FZD9",NA
"IRS4",NA
"RBPJ",NA
"RBP3",NA
"CTBP1",NA
"CPXM1",NA
"SUV39H1",NA
"SRBD1",NA
"KCNJ9",NA
"SLC6A6",NA
"PSMC3",NA
"DDX4",NA
"STARD3",NA
"PZP",NA
"ADGRG6",NA
"PKN3",NA
"MTM1",NA
"SLC5A12",NA
"KLC2",NA
"GTPBP1",NA
"OIT3",NA
"KLHL8",NA
"DSG1",NA
"SNX13",NA
"FOXM1",NA
"KLHL26",NA
"MMS22L",NA
"LDHD",NA
"STIM2",NA
"ENTPD4",NA
"AGPS",NA
"TRHDE",NA
"FAM120C",NA
"SCNN1A",NA
"AP2A1",NA
"NR6A1",NA
"TMC1",NA
"CHRNB2",NA
"HEXA",NA
"SEC14L5",NA
"ARHGAP9",NA
"PLEKHH3",NA
"KEL",NA
"LMX1B",NA
"EXOC4",NA
"SLC6A20",NA
"PAM",NA
"TPH2",NA
"SYCP2",NA
"PRPF38B",NA
"NOP2",NA
"BRD4",NA
"RBM10",NA
"CPT2",NA
"MMS19",NA
"NDST3",NA
"ULK2",NA
"CNGB3",NA
"CHST6",NA
"VWA3B",NA
"SLC8A2",NA
"RSBN1",NA
"PNPLA8",NA
"TBL1X",NA
"CHRNE",NA
"SV2A",NA
"APPBP2",0
"ADAM15",NA
"ADAM11",NA
"SEZ6",NA
"CDH24",NA
"ACSL6",NA
"TAS1R1",NA
"ITGB8",NA
"USO1",NA
"BTK",NA
"CD109",NA
"IRF4",NA
"CLSTN1",NA
"NEK10",NA
"NR2C1",NA
"RCC2",NA
"TLE3",NA
"GALNT11",NA
"FAM13A",NA
"MTMR10",NA
"SOX30",NA
"TEC",NA
"TMTC3",NA
"KLHL2",NA
"USP8",NA
"DTNB",NA
"KARS",NA
"PCDH8",NA
"L3MBTL1",NA
"PLCD1",NA
"TAS1R2",NA
"RBM15",NA
"SHROOM4",NA
"DHX35",NA
"IHH",NA
"HCK",NA
"XPNPEP3",NA
"CAPRIN2",NA
"TPM1",NA
"VPS35L",NA
"DYNC1I2",NA
"HMGXB3",NA
"NOX5",NA
"PFKFB3",NA
"CAT",NA
"DLGAP2",NA
"IRS2",NA
"CACHD1",NA
"COL8A2",NA
"VPS41",NA
"ULK4",NA
"NR5A2",NA
"TULP1",NA
"PCDH7",NA
"MAMDC4",NA
"ESYT2",NA
"RASA2",NA
"ZFYVE9",NA
"XPNPEP2",NA
"PARD3B",NA
"TFAP2B",NA
"TUBA1A",NA
"STRA6",NA
"NRDE2",NA
"CHL1",NA
"ANKZF1",NA
"DNAJC13",NA
"AP2A2",NA
"KNL1",NA
"KCNA5",NA
"NCSTN",NA
"FBXO10",NA
"NOL4",NA
"PRKCD",NA
"ARHGAP42",NA
"ARHGAP27",NA
"OSBPL5",NA
"EYA2",NA
"VPS50",NA
"BUB1B",NA
"STXBP2",NA
"FBLN5",NA
"DYSF",0
"UNK",NA
"C2CD6",NA
"EOMES",NA
"IVNS1ABP",NA
"VAC14",NA
"PDE4B",NA
"BRD8",NA
"CHST7",NA
"EYA4",NA
"PCDH1",NA
"GPRC6A",NA
"ZC3H7A",NA
"KLHL21",0
"USP5",NA
"CHST1",NA
"MYBBP1A",NA
"SPTLC2",NA
"PCK2",NA
"DCT",NA
"SMAD2",NA
"HECTD3",NA
"XPOT",NA
"SSH1",NA
"FUS",NA
"ALPK2",NA
"CAPN10",NA
"ALPI",NA
"LRPPRC",NA
"FER",NA
"CRY1",NA
"SORCS2",NA
"ACOX1",NA
"ACSL1",NA
"GPD2",NA
"BMPR1A",NA
"ANKRD36C",NA
"GALT",NA
"SATB1",NA
"KCNA6",NA
"CEP120",NA
"ILK",NA
"GLB1L3",NA
"RNF10",NA
"UNC45B",NA
"PKN2",NA
"ACTR1A",NA
"PEPD",NA
"EXPH5",NA
"KCNG1",NA
"ADAMTS5",NA
"RBMXL3",NA
"SLC6A4",NA
"SFMBT2",NA
"ARHGAP23",NA
"PITX2",NA
"ARMC4",NA
"BEST4",NA
"HIP1R",NA
"BLM",NA
"PIWIL1",NA
"XPNPEP1",NA
"ARIH1",NA
"NR2C2",NA
"XYLT1",NA
"SREBF2",NA
"SARS",NA
"CAPN11",NA
"ERCC5",NA
"KLHL1",NA
"AGBL1",NA
"PCDHGC4",NA
"ANLN",NA
"FTSJ3",NA
"VPS53",NA
"AP1B1",NA
"PARP14",NA
"KCNJ3",NA
"FKBP15",NA
"GBE1",NA
"CCDC18",NA
"APLP1",NA
"CLEC16A",NA
"MIOS",NA
"OTOF",0
"GATA3",NA
"GPLD1",NA
"GRIN2C",NA
"TBC1D32",NA
"TUBGCP3",NA
"SGSM2",NA
"EXOC1",NA
"PI4K2A",NA
"CLSPN",NA
"GNAL",NA
"UBE3A",NA
"ANKS1A",NA
"TMPRSS15",NA
"TAF15",NA
"MCM2",NA
"TEX10",NA
"VPS18",NA
"LHX5",NA
"SEC23IP",NA
"ABAT",NA
"ARHGAP33",NA
"STRN3",NA
"VPS45",NA
"DHCR7",NA
"SASH1",NA
"KIF3C",NA
"ST18",NA
"TRIM67",NA
"TBC1D8B",NA
"RXRB",NA
"PDE3A",NA
"LARP1B",NA
"SLC7A1",NA
"SPATA20",NA
"ATL2",NA
"KCNG2",NA
"ACTR1B",NA
"MX2",0
"NR2F2",NA
"KLHL5",NA
"ZNF568",NA
"ACOX3",NA
"ADAMTS8",NA
"DNER",NA
"DGKQ",NA
"GCDH",NA
"CNTLN",NA
"SMOX",NA
"KCNN2",NA
"ACAP2",NA
"USP15",NA
"TAF2",NA
"INPP5E",NA
"GALNT10",NA
"TUBB",NA
"ACVR2B",NA
"VPS16",NA
"UNC45A",NA
"DPF1",NA
"TUBG2",NA
"ALDH4A1",NA
"NUP93",NA
"NAA25",NA
"INTS11",NA
"DNMT1",NA
"ADGRG4",NA
"LIMK1",NA
"NRDC",NA
"WDR47",NA
"LHX3",NA
"SYK",NA
"PDZRN4",NA
"KLHL29",NA
"USP11",NA
"ZNF609",NA
"VWA5B1",NA
"TJP3",NA
"ADAMTS1",NA
"NOL6",NA
"SRGAP1",NA
"USP4",NA
"TTBK2",NA
"EDIL3",NA
"MAP2",NA
"LCP1",NA
"CPXM2",NA
"SIN3B",NA
"TYW1",NA
"CRIM1",NA
"NLRX1",NA
"CNTN3",NA
"ALDH7A1",NA
"LTBP3",NA
"XKR6",NA
"QRICH2",NA
"FGD4",NA
"ARHGAP29",NA
"AVIL",NA
"SBF2",NA
"SEC31B",NA
"CFAP61",NA
"VIM",NA
"TFAP2A",NA
"IGSF3",NA
"CORO7",NA
"DPF2",NA
"FRMD5",NA
"THSD4",NA
"KTN1",NA
"ARSA",NA
"FYN",NA
"INPP4A",NA
"EIF2B4",NA
"RPS6KA4",NA
"TEX2",0
"HNF4A",NA
"USP40",NA
"ANKIB1",NA
"SLC26A5",NA
"KCNS1",NA
"USP20",NA
"ERCC4",NA
"RORC",NA
"TAF5",NA
"KLHL18",NA
"PLEKHG3",NA
"NFATC3",NA
"RAPGEF1",NA
"PITRM1",NA
"SGCE",NA
"ITGA9",NA
"DARS2",NA
"TAS1R3",NA
"SLC5A5",NA
"DCAF8",NA
"CNTN6",NA
"ARFGEF2",NA
"TTLL7",NA
"ADAM22",NA
"QSER1",NA
"GATA6",NA
"SLX4",NA
"DDHD1",NA
"BOC",NA
"AXIN1",NA
"LIMK2",NA
"DPP9",NA
"SLC8A1",NA
"XPR1",NA
"SORBS2",NA
"ADAM12",NA
"LRIG2",NA
"SCAF4",NA
"CFTR",NA
"PPP1R9A",NA
"FMN1",NA
"RBM20",NA
"TTLL4",NA
"NLRP1",NA
"ABCB10",NA
"USP13",NA
"GNAO1",NA
"GALNT2",NA
"MYO18A",0
"EIF4ENIF1",NA
"USP48",NA
"PAX1",NA
"PCDHGC3",NA
"INVS",NA
"UNC5C",NA
"SF3B2",NA
"PCSK7",NA
"CNGA4",NA
"PRSS36",NA
"SLC5A4",NA
"CEP76",NA
"KCNN3",NA
"CLMN",NA
"DLL4",NA
"ANKRD44",NA
"TARBP1",NA
"PMS2",NA
"CSPP1",NA
"UBA6",NA
"KIT",NA
"KIF6",NA
"HFM1",NA
"SAMD9L",NA
"EML1",NA
"TYRO3",NA
"EWSR1",NA
"ASTN1",NA
"DGKA",NA
"DSEL",NA
"FAM20C",NA
"GLB1L2",NA
"ABLIM2",NA
"TAF1L",NA
"INTS6",NA
"ANKRD27",NA
"BCR",NA
"RANBP17",NA
"XAB2",NA
"SLC3A1",NA
"TRIM33",NA
"PITPNM3",NA
"SLC26A8",NA
"STRN",NA
"PAH",NA
"LONP2",NA
"FNIP1",NA
"LRIG3",NA
"EFCAB5",NA
"TCF7L1",NA
"VIT",NA
"ZMIZ1",NA
"PLCL1",NA
"TRPV6",NA
"FERMT3",NA
"INA",NA
"SRCIN1",NA
"TCF25",NA
"IKBKB",NA
"SLC26A3",NA
"TTC7B",NA
"NYNRIN",NA
"SEMA6D",NA
"FLT3",NA
"PRPF31",NA
"RABGAP1L",NA
"PSMD1",NA
"DLG3",NA
"IPO7",NA
"PRKCQ",NA
"DHH",NA
"PPFIA3",NA
"XIRP1",NA
"TRAP1",NA
"NLRP12",NA
"FHAD1",NA
"OLFM1",NA
"NUP133",NA
"POP1",NA
"SOGA1",NA
"ZNF451",NA
"ADGRA2",NA
"PMS1",NA
"LOXL3",NA
"ARSB",NA
"PPP1R12B",NA
"SLC6A11",NA
"UHRF1BP1L",NA
"SGSM1",NA
"EZR",NA
"ATAD5",NA
"FTCD",NA
"GATA2",NA
"PLG",NA
"CMTR1",NA
"GRIN3A",NA
"ELP2",NA
"RPS6KA2",NA
"FOXO6",NA
"KATNA1",NA
"C2orf16",NA
"HIPK1",NA
"MCF2L2",NA
"ITGAD",NA
"TMEM131L",NA
"RIPOR1",NA
"PCDH17",NA
"ATG9B",NA
"TTC17",NA
"FGD5",NA
"PAXBP1",NA
"ITGAM",NA
"DDX42",NA
"CARD11",NA
"TRIM24",NA
"CYLD",NA
"TARSL2",NA
"PPRC1",NA
"MERTK",NA
"CACNB2",NA
"ZNF521",NA
"ANKRD26",NA
"MYBPC2",NA
"C2CD5",NA
"TBX3",NA
"RGS3",NA
"FZD3",NA
"KCNV2",NA
"CNNM4",NA
"ARID4A",NA
"NWD1",NA
"GUCY1A2",NA
"NUP107",NA
"MROH2A",NA
"ESYT3",NA
"DDX27",NA
"MCCC1",NA
"LRRFIP2",NA
"FREM3",NA
"TARS2",NA
"MTMR14",NA
"ZNF850",NA
"TBC1D4",NA
"ENPP3",NA
"GART",NA
"AGO4",NA
"CUL4A",NA
"SMAD3",NA
"F13A1",NA
"SHROOM2",NA
"ERCC6L2",NA
"MSN",NA
"LOXL2",NA
"MGAM",NA
"BCORL1",NA
"EYA1",NA
"NR1H2",NA
"FBXW7",NA
"DHX30",NA
"PRKCA",NA
"VPS35",NA
"AHCYL2",NA
"NHSL1",NA
"ARAF",NA
"TDRD3",NA
"EIF2AK3",NA
"ILF3",NA
"SLC5A11",NA
"GPATCH8",NA
"MYORG",NA
"PLEKHG4",NA
"KIF4B",NA
"PPFIBP1",NA
"LSS",0
"HIPK2",NA
"CASKIN2",NA
"C6",NA
"PLEKHM3",NA
"CDHR2",NA
"UNC5B",NA
"AP3D1",NA
"OSBPL6",NA
"TGM2",NA
"RRM1",NA
"HIP1",NA
"PDE10A",NA
"SLC20A1",NA
"LARP1",NA
"DIS3L2",NA
"PDE9A",NA
"COLGALT1",NA
"BTBD11",NA
"PER1",NA
"HEG1",NA
"UMOD",NA
"EPB41L4A",NA
"KLHL3",NA
"DPYSL5",NA
"APLP2",NA
"DTNA",NA
"ALDH16A1",NA
"TRIM37",NA
"FER1L6",NA
"CEP128",NA
"PRKCE",NA
"SOX9",NA
"SMG8",NA
"EFCAB6",NA
"PTPRS",NA
"YTHDC1",NA
"HIPK3",NA
"ASTN2",NA
"ARHGAP45",NA
"DYM",NA
"CEP170",NA
"CNGA1",NA
"PRICKLE1",NA
"MTMR7",NA
"NSMAF",NA
"CR2",NA
"FILIP1",NA
"FAM214A",NA
"TOPAZ1",NA
"KSR1",NA
"SLC6A5",NA
"GLB1L",NA
"LARS2",NA
"KIAA2026",NA
"ZFYVE16",NA
"FGD1",NA
"EXOC8",NA
"CWC22",NA
"MICAL1",NA
"CHRD",NA
"OSBPL1A",NA
"HEATR6",NA
"ZNF646",NA
"RFC1",NA
"EPC1",NA
"AHCYL1",NA
"SLC25A12",NA
"WDR3",NA
"IPO13",NA
"NCAN",NA
"QARS",NA
"MCM3",NA
"AGBL5",NA
"SLC6A3",NA
"ERC2",NA
"NFXL1",NA
"EDEM1",NA
"ALPK3",NA
"LLGL1",NA
"CUBN",NA
"KPNB1",NA
"PDE8A",NA
"CDON",NA
"EMC1",NA
"RP1",NA
"MAN1C1",NA
"CHRNA4",NA
"MDC1",NA
"MCTP1",NA
"TRPV3",NA
"BMS1",NA
"PEX5",NA
"TDRD6",NA
"PHF14",NA
"SIK2",NA
"REV1",NA
"PARP4",NA
"DHCR24",NA
"SUCO",NA
"PTPRD",NA
"CLCNKA",NA
"BTBD7",NA
"ZZEF1",NA
"OSBP2",NA
"KLHL20",NA
"MYO1F",NA
"ALOX12B",NA
"SEMA3F",NA
"CRAT",NA
"TNS1",NA
"ALPL",NA
"BCS1L",NA
"MALRD1",NA
"PDE3B",NA
"LATS1",NA
"ZEB2",NA
"ERN1",NA
"TAP2",NA
"SCAF8",NA
"AFF1",NA
"AP3B2",NA
"TMC2",NA
"VAV2",NA
"AGO2",NA
"MTMR9",NA
"NLGN3",NA
"FNDC3A",NA
"KIF20A",NA
"TECPR2",NA
"MTHFD1",NA
"ACTG1",NA
"CAPN9",NA
"EXOC6B",NA
"FOXK2",NA
"GPSM2",NA
"TAP1",NA
"WDR60",0
"POSTN",NA
"PCCA",NA
"RBM6",NA
"MLLT10",NA
"PRDM10",NA
"ATP5F1A",NA
"CUL5",NA
"NDUFV1",NA
"PLEKHG5",NA
"RELCH",NA
"HID1",NA
"DDX60L",NA
"CAPN7",NA
"MYO1C",0
"DLL1",NA
"FRMPD1",NA
"CILP2",NA
"TUBB3",NA
"STK36",NA
"CAND2",NA
"CCDC168",NA
"ADAM19",NA
"MPRIP",NA
"PHLDB2",NA
"DHX34",NA
"ACAD9",NA
"DHX15",0
"CDH2",NA
"LRIG1",NA
"MAP3K1",NA
"UBE4A",NA
"NEFH",NA
"SPECC1L",NA
"GIT1",NA
"ITGAX",NA
"FKRP",NA
"TAOK3",NA
"RORA",NA
"CSF1R",NA
"ST5",NA
"XPO6",NA
"CEP170B",NA
"STAT1",NA
"HAL",NA
"CLIP2",NA
"ZNF142",NA
"VPS33B",NA
"ITGB6",NA
"POLD1",NA
"YEATS2",NA
"RBM27",NA
"PHLPP2",NA
"CRYBG2",NA
"LPIN3",NA
"IPO8",NA
"EML4",NA
"PRPH",NA
"EXOSC10",NA
"CNTNAP1",NA
"WDR6",NA
"PRKCH",NA
"PHLPP1",NA
"MUSK",NA
"NCOA1",NA
"ANKRD52",NA
"HLTF",NA
"SCN11A",NA
"ABLIM1",NA
"CHD1",NA
"GYS2",NA
"KIF3B",NA
"THRA",NA
"NDST4",NA
"NDUFS2",NA
"HERC4",NA
"CACNB1",NA
"NEK8",NA
"NDST2",NA
"IREB2",NA
"MTMR11",NA
"WNK4",NA
"ADSL",NA
"CNGA3",NA
"DDX54",NA
"SLC26A6",NA
"TRIM2",NA
"BEST2",NA
"SLC7A2",NA
"SND1",NA
"IQSEC1",NA
"MCCC2",NA
"TRIM3",NA
"PSMD2",NA
"RNF40",NA
"TNRC6C",NA
"ANO5",NA
"NR1D1",NA
"SEC24D",NA
"TOP1",NA
"TNPO1",NA
"NCAM1",NA
"ERN2",NA
"TTBK1",NA
"STK10",NA
"MIA3",NA
